product_id,ingredient_id
2631936,2631931
2626364,1546458
2586427,38404
876229,10323
1812434,6854
347856,7806
900012,852343
1869684,4885
1738536,1514
204520,8591
894980,892734
309649,22298
2103192,56795
2627781,59078
314080,82122
239240,732
863848,7052
2103177,2103164
1857915,620216
901286,901283
476679,25480
2596864,35302
1247379,6406
905264,905258
1993222,18994
2477266,2477103
2571079,2571074
994528,1886
1247379,8031
1726637,1364347
282561,6854
968111,867341
198103,8331
314124,8536
2604694,2604689
901282,901265
2636822,2387302
892542,892539
899433,899428
1734340,4179
1102273,1102270
1483318,114979
1804804,8410
2562194,352372
2679805,2370147
800341,10337
800341,9671
800341,8156
250790,4053
1869640,1804260
806573,224905
1358763,24941
2539036,748794
1358763,4124
1358776,7514
2054156,1603296
2054158,1603296
749858,4124
1359124,7514
759743,748794
2594794,2594468
1421461,7514
1359132,7514
1373503,4124
2272633,3322
748806,748794
2045244,267366
1605454,1492727
2625899,2625651
1013629,1592257
757968,723
2274815,358257
2628203,2628190
1000479,1596
1178702,22892
152196,161
OMOP336511,34296
849863,358263
152524,5650
OMOP336334,1886
OMOP336733,161
OMOP337113,91516
152152,12062
151186,6058
1431643,819300
583027,388084
220074,161
202962,154
352519,798306
151552,2358
151512,142438
151451,10368
1190352,11645
2671075,2671061
2387839,2387834
2535239,2535233
OMOP439234,1114326
1986350,51428
OMOP335098,784649
227109,60307
203608,114289
OMOP335495,591622
1991307,1991302
OMOP332936,1605101
OMOP2006033,115264
2046141,253337
OMOP435492,89013
2619434,2619426
1921223,1921217
2373956,2373951
OMOP2006056,4257
1114071,1098413
342285,16521
1601403,1593128
2628479,2628469
215085,59943
2672498,2672489
OMOP336183,4337
1433874,1433868
OMOP335741,746741
OMOP335765,1440856
OMOP333612,32915
1746528,1311089
2268093,2268307
OMOP332902,253174
OMOP5047878,1819
OMOP334040,155002
261708,39998
OMOP434644,194000
OMOP336130,73044
2043860,2043855
383858,276237
636242,15657
OMOP4701052,105695
OMOP5182191,5492
152867,4256
OMOP336408,326374
1989105,1989100
OMOP1140113,OMOP2721220
2477267,2477103
613876,298665
OMOP333657,57308
OMOP335587,73494
OMOP4871775,1819
1608328,1608322
OMOP3035140,OMOP3095289
OMOP437897,275635
OMOP335385,5880
322155,321208
751628,753340
OMOP4822508,1946825
854178,3264
2560324,1815
1148142,1148138
2679302,2679296
OMOP1140198,37776
OMOP433520,114477
2469933,58295
OMOP333594,4257
OMOP332992,36567
1799213,1484911
1793131,4385
OMOP4701130,42347
OMOP335958,897018
OMOP335214,1593128
OMOP3095388,6669
1655929,1243041
OMOP336926,68244
OMOP335587,5487
OMOP4701182,6387
659877,798264
1939330,1484911
2360584,2360572
OMOP2006533,798306
1597095,798268
OMOP1140203,798304
OMOP1140203,798302
OMOP570443,797752
1875543,1875534
2591482,2591476
OMOP333136,OMOP1131677
OMOP332552,29501
OMOP332552,797629
OMOP4701111,5640
202967,2977
33829,8591
2599543,85762
2280761,4124
751890,4124
1999389,1999382
2280761,24941
761977,4124
1487086,7514
2117770,4124
2052064,7514
1994764,4124
1365899,4124
748856,11636
1252016,22656
2178409,2178390
1650201,4124
1650201,24941
2272622,3322
2045245,1151
1492748,1492727
1100471,2418
1543553,4124
1483551,11636
1364581,1363268
2635026,1999382
2602774,343048
2119391,2119365
2587899,85762
1359027,4124
2645083,4124
753482,4124
1359027,24941
753483,24591
1000500,4099
1369770,31994
1000500,6691
1001690,36721
1001690,34323
1440185,4124
1430383,7514
1729076,1729002
1718991,221147
2475416,1102270
1112687,4124
801185,748794
2598465,2169285
1422081,4124
1037185,4124
1037185,24941
1869047,4124
1869047,24941
795778,28439
2171002,11636
1094543,4124
1716037,748794
573193,60207
466523,3639
221095,67108
852897,17767
2387330,25255
166283,8686
404786,6375
2387330,19831
2384456,15657
332244,30121
329445,2556
446840,7512
332259,7440
335119,28382
1037043,1037042
334034,44
483445,187832
316663,136411
199192,68099
993466,6963
199703,47579
905273,10811
997229,135447
892582,7052
197319,519
307718,197
1010739,6387
314285,39998
886662,4441
197391,1292
402243,358258
794639,623033
856783,704
197816,5764
238212,1546438
483448,187832
833528,703
854850,700810
200285,5487
899518,352372
205330,30009
197446,2101
310992,5781
205323,140587
312941,36437
2123072,435
199689,16818
197806,5640
724861,641465
198252,10395
486501,283742
308047,596
859040,746741
966224,10582
198046,7531
312013,4917
314111,15996
1191210,895495
483450,187832
104894,26225
828373,8703
898490,54993
308182,723
885857,18747
200032,20352
2678894,2678889
197973,6902
686406,4053
1190572,3500
313219,37798
197507,2541
865123,4496
310352,4450
993755,161
477391,82122
197891,42351
654353,4124
311881,68149
311678,6922
351260,17128
866111,1827
309332,2582
1801294,8591
197442,2002
1041518,618278
1734917,3002
995278,5553
979464,5487
1540230,35827
686379,140587
198335,10180
312289,7242
849450,7258
1191210,896135
349480,306674
1744009,276237
1046787,153970
1999387,1999382
856903,5489
313797,723
1044427,5489
2586589,1292
197508,2541
198050,7623
901848,901845
198316,5487
198324,10800
1046815,9601
238153,161
198275,10502
1037234,6878
1040041,1040028
1744005,276237
967032,214355
854133,854130
1364855,1151
898339,852742
895510,895507
898342,17767
1009145,725
1009145,3288
895914,851930
2102949,8704
598025,723
313578,11149
1870933,7242
1117536,34316
1797867,18603
197853,6135
996571,6719
379804,4821
1006688,10169
2677907,2677894
351125,386938
311040,51428
309679,8536
310818,5487
430902,1292
597993,83367
485489,10355
198223,9997
1373491,1373478
645617,2231
1094325,852256
403888,8591
848135,17767
852263,852260
1099296,3247
730872,321064
577127,187832
905321,972689
966649,904507
1304490,10454
899741,899738
900064,852491
1014748,995707
1098169,1012183
852327,852324
1012146,999450
1098235,1098232
852018,852015
897394,897391
900111,900108
852161,852158
1098208,895195
852032,852029
852453,852450
895577,895574
898010,852634
1098356,1098353
899431,899428
899632,892517
895573,892507
901372,901369
240416,3041
315187,8640
309960,3541
992150,6832
314184,7934
1298072,3001
1047087,3637
904782,5492
894792,894750
248109,9344
854925,54552
1191302,25126
309958,3541
806392,9863
543014,56466
476351,341248
1998483,3640
809996,623400
2049890,11124
310797,5487
1606862,1243041
966651,904507
892502,892499
892529,892526
1012131,899480
891646,891641
966701,966696
892550,892547
892558,891633
2531292,2531288
1366192,21241
2591786,2556
197685,24605
854801,3355
349434,121243
312552,34322
998685,149
1602109,1100699
891505,891502
847626,4850
1359130,7514
801923,8591
1251185,8163
847626,114202
1729027,1729002
308207,733
2118732,2001352
1359131,4124
389230,10324
1992819,1992672
833234,52582
857795,343048
2572365,591622
1947197,6387
2267561,83947
313414,10627
616578,623033
197894,6466
1045406,475342
1806187,6901
1547561,6064
901356,901351
403825,35636
901354,901351
753562,7646
1547565,6064
999456,999450
897307,897304
999468,999463
852719,852716
851913,851910
852580,852577
2045243,9863
106302,10753
312255,59839
259034,46967
2668158,1546438
1544465,1544460
1789956,1712
1299917,31914
1237068,4337
1723770,1723735
1044254,852697
1305217,7405
867175,466195
966687,975996
226597,4083
313072,56512
2632946,6387
309095,2194
1040054,3289
1100262,262150
2288414,2288236
895198,895195
1100457,684879
1011636,1011633
967985,350141
899362,899359
851984,851981
895729,851930
899727,899724
1232608,1232604
1011030,1011027
1011024,1011021
309047,2177
1100387,6902
198159,8704
997010,9071
1234482,11256
430512,7421
310351,4488
2257011,1243041
1363281,1363268
2678945,2678930
905462,10582
854052,1116977
1545150,6809
1365984,2418
1304559,237099
848145,17767
905493,882488
895683,851902
905451,10582
897361,852272
2632075,2632070
1044341,900991
900736,900731
898024,852653
1091646,1091643
831391,6932
1439833,1439816
800434,8737
800434,6536
2565807,1418
1303135,8640
197308,16728
1249629,4491
485471,83818
2058147,35623
2671682,1091836
2054989,2054984
1601654,343047
250976,1292
827351,56476
401981,139896
836647,39993
895288,895279
827351,6579
1597601,1364105
800915,1151
1806924,743
1192996,1192992
895480,852298
895079,895070
1014390,1014385
2532159,4493
2000025,1442981
2563983,2563966
898132,852673
2632079,2632070
889571,867361
1043789,900108
1043795,852589
899602,899593
899960,852281
900030,852419
900120,852609
899686,852221
900791,900788
1741733,276237
2679301,2679296
1655506,6750
1085816,299081
205292,195085
2262026,723
197553,3008
857099,161
2058523,2058509
800925,8591
205290,195085
2058253,21241
2679309,2679296
1193347,1193326
1000107,1712
800925,34322
1011713,325646
617309,48203
1307419,1307404
904501,904498
1000352,4099
1148504,1148495
1000352,6691
1655928,1243041
2053509,1655922
899976,852329
897359,852217
2558603,282446
900155,900148
896171,851985
896263,852020
1731340,3098
645295,7646
1304497,1151
894749,892851
895300,894987
895472,851866
884183,852162
1547116,1547099
1791240,3443
1119569,9346
199370,2551
2569615,2569562
2569619,2569562
2594606,2121085
2473040,1364347
310870,3435
856769,704
2628231,2628210
2584354,1999660
857111,161
1232580,852276
895687,851902
900722,852709
900905,867297
1232597,1111024
895380,851736
1006478,1006371
1790679,36567
2099132,18889
2587741,25025
905141,974741
1313925,9346
1594671,8031
1594671,6406
1102201,62400
996976,161
OMOP1118067,3966
310965,5640
1001402,8328
314164,8718
1870651,1596450
104220,4603
1791704,4492
836466,10689
105410,8638
1301246,6750
105792,10798
106242,1514
1099853,40254
1789855,10691
855945,8183
108380,3322
199704,20498
1812945,1812935
238270,5464
1723207,480
429196,3264
2274404,2274394
2608949,358258
252761,21406
849329,10689
199825,4816
1012711,8686
1670316,10803
1873757,1873752
831391,11423
2571836,2571813
2464838,52177
1739890,2189
1806204,6901
2049015,1047072
310206,253166
308322,1886
2279441,891658
861848,4496
2002717,662281
1491629,1491625
1235593,719872
240000,105694
1293508,1886
2361298,2361285
197447,1191
2272120,2272107
2054257,2054252
309096,2194
197741,5032
857121,1191
1245262,6964
1053697,7597
1235144,1091643
706868,18631
1246326,25255
2599525,2599518
1235783,9873
1944264,36567
2598461,2169285
1947131,10759
476872,42319
2168534,1545063
1243034,6809
2562191,352372
284988,3364
1665058,11170
749783,18631
748800,4124
2539228,748794
2539228,6373
1358776,4124
1358763,7514
748804,748794
751901,4124
749848,748794
749858,7514
1359124,4083
1421461,24941
905100,73056
1359132,24941
1421461,4124
1359132,4124
2272627,3322
2635021,1999382
2678974,2678952
1291986,21212
1992427,1364430
851752,28439
851748,28439
1102202,11248
1102202,1102188
1102202,684879
1295954,2635
1296802,2358
1187869,435
1178978,8704
1296473,4278
226003,6813
203221,22656
54732,1546458
OMOP335849,235535
OMOP336322,9525
OMOP337113,7405
225546,8611
1094908,7980
152336,9524
196485,4495
36572,2019
218458,5032
583099,4637
261698,1151
1721614,276237
151461,5640
225735,7417
220330,3264
2371044,1043
226208,281
2566418,798220
OMOP5182334,OMOP5174678
2645245,1918231
967018,59943
OMOP336783,61381
OMOP2010316,338036
OMOP336226,283821
744809,119771
OMOP434820,32968
583520,325887
OMOP337295,4337
OMOP435409,73044
2532306,2532300
2390950,712566
1793131,10528
OMOP335958,OMOP1000213
1999008,1999003
545203,1251
2467154,2467140
OMOP334905,73494
OMOP5040591,2256951
2360535,2360231
OMOP5154954,253337
1659922,1659191
OMOP436155,83818
1364353,1364347
OMOP1010050,1441386
OMOP336926,190521
OMOP434735,72962
OMOP2004099,68442
OMOP334270,620216
OMOP334888,1543095
OMOP439520,1649480
OMOP1140157,89013
2121759,2121751
OMOP4821004,327361
2587796,2587789
2668088,2668041
OMOP1140274,68446
2670650,2670644
OMOP4866941,OMOP4870470
2109616,763098
2121091,2121085
OMOP337662,358274
2644887,2644880
353018,10395
OMOP5182218,2282307
1656341,69749
2055774,2055755
OMOP4638676,69749
OMOP334905,5487
OMOP335688,1000589
495430,276237
2566310,2566297
OMOP334355,OMOP1000113
1747692,1721603
OMOP335342,8246
OMOP335224,OMOP997977
OMOP1140203,1427212
1372733,69749
901515,901505
OMOP335214,1005929
OMOP570443,OMOP990754
OMOP335214,1006250
2566310,901633
2566310,901620
OMOP334507,798230
2566310,798224
OMOP334507,798226
2394942,2394936
OMOP5182301,OMOP5214783
2204921,2204915
OMOP5047880,56946
OMOP3107230,61381
284848,42316
2594474,2594468
2197691,2197291
152609,4083
OMOP334444,21183
OMOP885534,22178
2599543,2587892
2280761,7514
1487086,4124
2604802,723
1604350,1603296
1604352,1603296
2106997,4124
1050494,4124
1112715,6373
751905,31994
1650201,7514
2625900,2625651
748859,748794
1100471,4511
2122642,44157
2641914,343048
762663,4124
2587899,2587892
1235267,6373
1359027,7514
2641144,6585
2049264,748794
1011081,748794
1873991,1873916
2049264,6373
2397128,7514
1539953,7514
2000695,4124
1921723,6373
1918056,4124
748977,7514
1037185,7514
762001,4124
1869047,7514
2541519,1876905
1094543,7514
2679801,1656328
1431973,42316
2203896,1484911
1369779,1418
2203892,1484911
1050797,325646
1424888,1424884
103990,2019
852897,69749
284640,195088
2017575,3041
2539037,11636
358544,1511
2180399,1657131
994823,7715
809972,623400
608326,134748
861009,6809
439010,8787
835563,5691
349373,321064
313306,10438
835564,5691
856724,8787
311936,7315
1660004,10473
349407,343048
351264,1819
858747,62427
402273,306674
897657,3423
197892,42351
197554,3102
351173,61805
857461,2578
876524,73494
198175,8794
96304,8691
628953,8591
854846,700810
636042,69749
1099678,40254
1011739,325646
1799416,57308
861668,3418
992801,20859
834022,35827
483325,6373
991061,3361
311354,29046
898719,18867
1359126,7514
197902,6470
896766,6185
312641,8727
200082,68244
197737,4815
1049214,7804
545255,10627
485647,4462
898350,18867
432400,407990
885209,1424
351254,59078
1111343,135391
824301,69036
310490,4821
309086,20492
313989,4493
349401,321064
308493,8536
833204,816346
1923428,10600
1373463,1373458
1291082,5492
311702,6960
197444,2019
2123194,358263
238154,1886
1010751,6387
313778,115698
311382,52177
311671,6916
2632844,4083
310465,1596450
993470,6963
412174,62427
1660009,10473
898687,18867
855318,11289
351297,51428
349462,228783
562508,48203
242297,6373
477234,10612
308714,2623
1357010,8896
617993,48203
603103,7258
857706,3355
894859,16818
855324,11289
198146,8640
2588070,2265678
197877,6387
205331,30009
861434,2590
892596,7052
349479,306674
2556799,2472778
240128,4124
1308428,141704
993943,161
1744001,276237
310353,4450
1013976,852152
730988,2019
1364855,11248
892677,892674
901477,852213
1012102,999487
1249758,6387
616402,72625
858813,3827
309333,2582
197595,3356
245593,9873
854905,19484
642452,234416
857224,214824
991082,3361
476350,341248
199211,319864
206842,6058
197405,1514
1099687,40254
2679793,69749
1996254,69749
311347,190376
996757,8745
485032,69120
1115267,10582
1658139,1535218
858262,11516
848135,69749
2282313,2282307
1747572,1747556
1294619,47181
2377367,2376944
1010033,6387
248642,4493
898362,18867
968458,968437
197383,1202
308459,18631
2272408,2272403
866482,5487
1551881,234416
855503,743
1304490,7405
852612,852609
1304490,11423
1006349,892628
1006337,314324
1012174,314443
852049,852046
1098622,1098619
852041,314488
1099102,852693
852228,852225
901320,901317
889650,867353
901310,901307
1011630,1011627
1014738,1014735
851988,851985
901202,901199
901256,851744
896224,867142
891644,891641
966928,966925
1010968,1010965
967973,967970
2570399,61381
1721613,1721603
2637557,36122
1098674,31565
2119701,43611
1807915,6809
1191138,3639
1665005,2193
1091150,6901
308346,14845
1600976,6750
1291085,5492
1114198,1114195
1657209,302379
313566,275891
197501,2410
833008,3251
848722,73178
861467,6754
1801289,42347
204490,9913
2594501,2594468
403879,282388
1098649,31565
1048307,6878
1234506,5492
309077,20489
861753,4815
2594473,2594468
238135,1191
249357,4124
825413,787390
313366,10510
1050325,235496
2532322,2532300
847627,8591
904473,862478
1011429,1011426
1010891,899490
904628,892484
197550,3002
2667426,402316
1085736,10759
892589,7052
1988394,1988390
1551917,1551777
311924,134527
1442163,8703
1991316,1991302
199352,38454
1740898,632
309370,2623
1091152,6901
314008,50610
310386,4493
1665052,2180
892184,892181
1729031,1729002
1364496,1364479
2178079,6765
847626,1901
1421459,4124
1729063,1729002
1314666,7393
852547,1098353
966920,8591
1010604,1819
313786,168
310291,4331
402000,135775
310152,4053
892739,892734
1101338,25480
1010696,20220
801109,56443
237656,4850
1012737,6759
894780,7052
1012904,20220
315096,24591
852753,852750
2056484,10582
2056492,10582
852809,852806
1000163,901845
895356,895353
665033,593411
2569082,2418
309317,21183
310594,5011
349351,3254
1358510,6902
313932,1894
1797910,1347
542167,5140
2179753,224905
897696,3423
1237064,4337
1305217,10454
904846,851882
847628,9863
831426,10898
867153,466192
966952,854130
656659,75207
1486165,3024
311998,7456
309081,19552
311369,195088
1659278,2191
1100262,47613
852255,852252
1011069,1011066
1115927,852532
899876,899873
1006498,1006495
891636,891633
199663,11413
860805,18603
2106356,35616
313521,10869
2268229,2268216
1430455,1430438
800584,10898
966914,36721
1729320,4337
1234482,9346
854992,7299
1087365,153970
854992,2709
2590631,1037042
966404,10582
895689,851910
848145,69749
2635013,1243041
800237,1091
800188,6033
883495,851740
968772,903913
313498,10834
831391,8091
801395,6536
801395,8737
801403,10898
800440,6033
2169316,2169285
312645,8727
1546888,190521
388510,274786
1597820,1364105
836268,82003
2058845,6378
836268,4511
1806929,743
800611,1091
800611,36696
968425,968422
1232661,1014385
967761,967721
1193013,967111
1006313,1006310
2121758,2121751
242691,598
1648183,6901
2634751,25480
2589885,38413
900153,900148
1994360,1442981
876529,73494
668364,4337
1044500,1014731
851921,851918
900761,900758
876519,73494
897496,851906
900896,867297
896283,852074
896074,895919
1014758,1014755
895685,851902
900540,852491
1014718,852339
899668,852272
1299992,852054
900056,900045
899561,852144
2262026,7646
310362,4462
2587897,2587892
1044587,1044584
2119381,2119365
1191376,476786
2475199,2475077
240209,1514
2665161,42316
1591943,1591922
2001424,300195
2637465,1918231
2385348,21183
1489307,448
1666338,7242
897339,897332
1013984,852152
901473,852213
1006490,995600
2611458,1655922
310204,253166
1148498,1148495
1799212,1484911
1490727,5781
1608811,1608322
476540,253166
978946,4083
978944,4083
1044526,1014774
2059274,2059269
1044494,898404
1013970,852152
1424916,1424911
2203891,1484911
1304497,11248
801644,1091
1304497,684879
895204,895195
968203,968197
1044267,852716
1014320,852170
1043787,900108
1232567,852376
1998462,89013
1718983,9863
1791567,7804
1193037,11248
1193037,684879
1119569,11256
1119569,4511
801133,42543
801133,426
1000946,10223
1728087,473837
1293464,29268
1600724,54552
1600724,17767
1422096,83367
1048336,235496
900942,852355
1013871,852653
899590,852178
1045583,852581
2584196,1484911
668752,8896
1729308,358255
1014693,1014690
1102201,10454
1313925,82003
1313925,4511
OMOP367336,38404
425723,161
105999,6142
108449,10829
308297,1886
755754,24941
250607,9524
1116196,3966
239204,1596450
250432,2019
1795515,4850
1721311,4450
1236188,23088
1731050,83171
856703,8787
1745280,7512
1726322,51499
310861,5492
198445,161
1038841,34316
1010624,10379
2167801,3289
1728802,7052
411966,1151
284206,282388
OMOP386640,1998
895194,7052
251521,8704
199778,7285
755528,1202
246008,12062
857713,3355
829738,6585
2472783,2472778
2637762,2637758
2667941,1292
2591806,135391
889534,852015
226921,598
876514,17767
310380,4492
1999308,5552
2532361,1547611
1728082,473837
1597262,1597258
831834,9873
2550719,2550714
899600,899593
2055021,3008
198360,72257
545753,62130
1726276,337523
248288,61148
2362234,2362165
1855385,6672
2668198,1418
476152,19860
2645251,1918231
2049127,2049122
848956,2551
2107616,6375
1293464,21579
1809430,5666
1927677,1927663
1313925,19143
2099309,2099295
312174,7806
2166089,83947
857134,5489
1603367,1603350
1243027,1100699
892506,892503
899751,899746
197725,4502
904864,862460
2054981,2054968
1549323,278739
199343,8638
1012475,259453
857326,2597
1656298,974779
1362730,6926
1359023,24941
2539036,11636
1359023,4124
763179,8640
1426600,7514
1020065,73056
749157,748794
1604394,1603296
1095224,24941
1095224,4124
2594745,2594468
1729075,1729002
2382989,2178390
2045244,8591
1740007,4337
2122656,44157
2641913,343048
2557215,1243041
2257012,2256951
2602773,343048
1491642,1482502
2169321,2169285
2672923,6373
2641143,221147
1000398,6691
1000398,4099
2279432,891658
2279426,891658
2279448,891658
2054268,1918219
1102202,1151
1424850,161
1167118,29155
203808,7407
OMOP332839,3289
151699,4135
OMOP336334,161
404930,2551
OMOP337113,10454
OMOP337113,7891
386193,2023
93588,4502
49863,108074
220187,27334
OMOP572356,388471
151879,6960
849828,358257
OMOP4701033,5640
OMOP335847,9796
2566418,2566297
2566418,901633
OMOP335126,798304
2566418,901620
OMOP335126,798302
2566418,798224
897123,475968
353484,327361
OMOP337142,2418
669348,4257
1597588,1597582
1540863,1540825
1999668,276237
OMOP4638676,17767
OMOP333820,10627
153326,75917
2671457,6851
OMOP5182315,2550731
2053525,2053490
2380612,7617
2047634,2047628
OMOP336847,1291301
OMOP336943,37776
OMOP4837231,1812589
1372733,17767
2479141,2479136
261455,84108
2557399,2557373
2380540,2380373
OMOP337513,68442
1798365,1798288
OMOP336564,1364468
1863561,1863556
OMOP434256,68149
OMOP336837,338817
1242993,1242987
OMOP337655,711942
1364110,1364105
OMOP434722,73494
OMOP336849,5333
2475847,2475830
2282024,2282018
2567232,2567226
OMOP332440,1427222
902750,5666
1664316,1545653
2390941,2390935
1046399,993449
OMOP437670,275635
1597095,1596933
1734637,1734628
OMOP438644,2427
2675991,2675985
661026,798264
OMOP336061,1605101
1992686,6809
OMOP435207,593411
1741734,1721603
2055774,68244
OMOP438644,1432992
OMOP5182157,4083
OMOP337142,46041
2566310,2566293
OMOP888720,1303851
OMOP334355,OMOP2721119
OMOP334507,854964
OMOP570443,8080
OMOP1140203,798444
2566310,798220
OMOP334507,798232
2669805,2669799
2058831,2058826
225736,7417
386088,1605101
381209,8787
846168,235496
152480,62427
753543,4124
2628204,2628190
1251337,4124
749762,4124
834768,22656
1358765,4124
1358765,24941
1242787,4124
1729516,7514
753481,31994
1604384,1603296
1866047,4124
1999724,1592257
754509,358255
748856,748794
1359135,7514
2548769,2178390
1369737,748794
1483554,11636
2001756,748794
2045959,2045726
762003,4124
1550964,4083
751871,4124
2678949,2678930
1860414,748794
1860414,6373
2557216,1999382
751868,7514
2665903,748794
831872,22656
757969,723
1047041,7514
2641144,9863
2626828,7514
1724801,7514
1304988,748794
2551012,2550729
1304988,6373
762334,748794
801185,11636
2468058,31994
1858836,31994
1800500,748794
851751,28439
2171002,748794
2624207,4124
2204101,1591922
563885,1374
564961,17128
160372,6852
1851,1085787
1729084,4257
2556616,2556617
852897,5487
332482,3554
334086,8718
335762,10689
315699,2598
855287,11289
993769,2670
330701,7839
1041517,618278
333033,3407
331478,33738
314182,8591
402131,89013
349253,75207
197412,1760
198287,6765
197942,6835
313996,1596450
309090,2193
203088,6135
861479,6754
310410,4511
996824,6883
205316,38404
314000,4815
636664,134748
866042,7299
852813,852810
199147,68244
854842,700810
643019,89013
578325,214354
483440,187832
312743,51272
636042,5487
485023,7145
309112,2231
198033,7417
313324,10454
562508,723
313415,10627
541363,3288
314167,8702
606726,283742
617312,83367
351249,321988
856377,10737
317769,10438
310459,4719
617993,723
197397,18993
991086,3361
977990,41208
198077,8076
1091341,6901
259176,24941
312055,7597
311919,274332
1046787,8134
744842,719872
992438,8745
639537,214354
422410,6960
485442,461016
198284,10600
1364445,1364430
895987,41126
313407,10600
198049,7623
1721475,733
485496,89013
834040,7984
309110,2231
197626,49276
310467,142438
1806177,6901
2619427,2265678
312529,8591
198316,10763
197435,1908
895530,895527
205329,30009
1039731,6750
1090992,7514
200082,11413
199150,16681
315183,8591
896758,6185
889614,21232
857305,2597
259090,324072
309078,20489
855812,613391
854919,19484
238153,19860
856448,8787
1234317,34347
541363,725
1744001,300195
1049225,161
1806179,6901
1812421,38404
2056895,141704
208545,10572
1037234,153970
898359,18867
1812427,38404
905249,886638
406396,31994
403970,61381
313210,37776
198144,8640
892854,892851
1927630,3288
895518,895515
403971,61381
1927630,725
894964,894961
896198,851998
1012043,999438
1006359,852158
312172,7806
897666,11170
312614,8638
198332,10829
636631,15657
310818,10763
728109,260101
1488045,10753
244967,10829
856578,8787
2107345,2107310
866021,3013
1659131,37617
198334,10829
2176324,36344
310497,4832
313850,723
239238,5021
483442,187832
1037179,1037042
313215,37798
903891,42355
2275607,2275602
197449,2176
2475536,2475532
197718,4500
1659131,8339
1659592,10167
359494,231049
1535150,1291425
809477,720825
1037045,1037042
309680,8536
1604345,1603296
1099316,3247
848135,5487
861692,743
313160,37418
857166,5487
1357886,6902
1811632,7646
1304490,9346
310672,5093
730872,17767
1049270,7804
966960,854130
1373325,743
899459,899456
1012037,852466
852090,852087
852625,852622
852741,852738
852135,852132
1094485,852503
852224,852221
867300,867297
904649,971379
1098121,1098118
899366,899363
904834,883442
1192820,895515
899672,892372
1996246,22299
198297,10636
240984,10167
1734683,325642
313582,39786
2380611,7617
892363,892360
1599555,1599538
310405,41127
902985,901307
309004,2034
830196,7676
857560,236778
1720258,2418
1052658,475969
313447,10734
994535,1886
313362,10510
1790877,2418
996921,2626
2384457,2384449
351134,135775
1191315,25126
997287,2670
1098670,31565
197366,722
806392,6579
2570402,61381
2636791,1243041
2532347,2532300
1011425,1006510
1010708,899661
904435,899424
899630,899363
901389,899883
1010706,899390
901381,901199
1010885,1010879
966642,973880
1011411,901313
1011632,1011627
891675,891668
895594,895588
891779,891776
1010998,899906
1091322,6901
198102,8308
1112976,1112973
1790349,283821
1599836,1599832
608624,6915
1307061,7242
2667457,1992
849515,3251
1736854,2555
241975,61148
1356586,1356552
197862,6313
831246,42612
1251185,2400
1597615,1597609
197848,33910
2667457,6387
857391,5489
1356570,1356552
308511,1291
858824,3827
2184142,2184137
858824,5487
349409,343048
847626,9863
198181,8987
643712,342369
2168864,6901
313571,11124
2048716,3251
904589,9947
562366,27340
197572,3254
250939,10753
313137,10180
1048281,23744
1049580,7804
977883,5487
2168861,6901
199193,68099
801109,8591
966666,214355
967045,466197
1013916,1013913
1649425,3640
749802,8703
859863,83395
833144,588250
904419,46041
311680,6922
2200656,1991302
2047241,2047232
1012015,8638
900014,852343
828576,161
1944541,7804
1723757,1723735
2123131,2123125
995686,6676
847628,1901
899546,852114
2045233,36721
1305217,4511
1305217,1588
831426,6033
968482,968475
799835,480639
313995,4493
197958,6876
198070,7975
894923,894783
892481,892338
1871456,700810
2671090,1592257
484322,139825
2612431,57048
992395,228476
1492740,1492727
242120,86009
1871460,700810
895077,895070
891640,891637
1010918,1010915
1010957,1010954
897378,852237
1363273,1363268
1876603,1876597
562502,8814
401978,37418
1039679,1992
2590623,1037042
199310,1256
2602764,343048
1667660,1667655
848145,5487
895704,851914
800584,6033
2635013,2256951
800188,10898
1044261,852716
899566,852148
901021,867311
901500,852174
1044226,852601
897984,852609
1014680,852669
197438,5487
801395,10337
801395,9671
801395,8156
800416,1091
801403,6033
800401,1091
800434,11115
800434,4919
800440,10898
1430122,32937
1665514,1665509
1653786,1653781
485471,5487
2169300,2169285
2123384,141626
2598348,68244
827351,9863
800611,56443
895050,894987
1014754,852102
1193001,1192997
968117,968114
896152,851969
1006476,1006371
668363,4337
198278,10572
895708,851914
1014695,1014340
896275,852029
2167703,2167695
896292,852096
1044357,867311
1044300,852320
901002,900999
1716217,1716203
1044402,894750
2373939,1364504
1112244,8896
1293736,36344
835925,3008
309310,2551
896086,851934
1307303,1307298
198001,1369
2670172,1148495
897351,852197
1946527,10689
831834,5496
2201538,805452
1298910,7019
856797,8076
1006486,852046
896288,852074
1305808,6582
860215,6703
2204090,1484911
966683,975996
897412,897403
1115276,852386
900845,852363
1014444,1014360
901029,867325
2638683,2638675
312107,1359
1998458,89013
1718983,221147
801133,6837
1119569,6582
801133,5340
1119569,10454
801133,70602
2059031,2059018
1494170,10169
2059035,2059018
856792,704
1014730,900991
2632082,2632070
1232601,867311
1014703,852680
1926840,6901
1313925,10454
1102201,4511
1102196,1102188
1595476,743
1102196,684879
1102196,11248
755617,2231
483431,282388
855675,8183
246658,2023
1598047,641
1662281,190376
247840,435
141905,23638
422770,4511
103942,2002
1486983,82003
1190801,1223
978713,69646
1742778,197
1738788,10379
198589,21406
1650274,2418
309174,2348
105100,4448
1666799,6960
